game_id,player_card1_rank,player_card1_suit,player_card2_rank,player_card2_suit,player_card3_rank,player_card3_suit,player_card_count,banker_card1_rank,banker_card1_suit,banker_card2_rank,banker_card2_suit,banker_card3_rank,banker_card3_suit,banker_card_count,player_final_total,banker_final_total,player_natural,banker_natural,winner
2769,13,0,2,2,11,2,3,3,2,11,0,7,1,3,2,0,0,0,1
2770,13,1,6,0,0,0,2,5,0,2,0,0,0,2,6,7,0,0,0
2771,12,1,1,0,9,3,3,3,0,3,1,0,0,2,0,6,0,0,0
2772,2,3,9,0,11,1,3,7,3,12,2,0,0,2,1,7,0,0,0
2773,7,2,4,3,0,0,2,9,2,10,1,0,0,2,1,9,0,1,0
2774,5,3,11,3,10,2,3,10,0,6,2,0,0,2,5,6,0,0,0
2775,4,0,12,3,5,1,3,9,1,3,3,4,2,3,9,6,0,0,1
2776,1,1,13,2,1,2,3,12,0,2,1,10,3,3,2,2,0,0,2
2777,4,1,1,3,7,0,3,6,3,13,3,5,2,3,2,1,0,0,1
2778,3,3,4,1,0,0,2,10,3,5,2,1,1,3,7,6,0,0,1
2779,6,0,5,0,5,1,3,2,1,13,2,6,2,3,6,8,0,0,0
2780,3,2,11,2,7,2,3,2,3,4,3,13,3,3,0,6,0,0,0
2781,12,0,4,2,1,0,3,8,0,4,0,1,2,3,5,3,0,0,1
2782,6,3,1,3,0,0,2,7,0,8,3,2,0,3,7,7,0,0,2
2783,9,2,3,1,6,1,3,11,3,10,1,9,0,3,8,9,0,0,0
2784,7,3,2,2,0,0,2,11,1,10,0,0,0,2,9,0,1,0,1
2785,13,0,13,1,8,1,3,8,2,3,0,12,1,3,8,1,0,0,1
2786,8,3,9,3,0,0,2,5,0,8,0,2,3,3,7,5,0,0,1
2787,5,2,2,2,0,0,2,7,3,13,2,0,0,2,7,7,0,0,2
2788,1,3,1,1,3,2,3,1,2,6,0,0,0,2,5,7,0,0,0
2789,8,1,4,3,12,3,3,10,1,11,3,4,1,3,2,4,0,0,0
2790,11,0,12,0,10,3,3,13,3,4,0,0,0,2,0,4,0,0,0
2791,7,2,3,0,7,0,3,6,1,5,1,9,0,3,7,0,0,0,1
2792,10,0,13,1,6,3,3,3,3,7,1,11,1,3,6,0,0,0,1
2793,12,2,1,0,8,2,3,5,3,2,1,0,0,2,9,7,0,0,1
2794,9,2,12,1,0,0,2,3,1,13,0,0,0,2,9,3,1,0,1
2795,7,3,13,2,0,0,2,8,3,9,3,0,0,2,7,7,0,0,2
2796,3,3,2,1,11,2,3,6,0,1,3,0,0,2,5,7,0,0,0
2797,1,1,5,2,0,0,2,4,2,6,3,3,0,3,6,3,0,0,1
2798,3,1,8,2,7,0,3,12,0,13,1,2,0,3,8,2,0,0,1
2799,5,3,6,1,0,0,2,10,1,8,0,0,0,2,1,8,0,1,0
2800,13,0,11,0,10,2,3,1,2,2,3,12,2,3,0,3,0,0,0
2801,9,2,6,2,0,0,2,1,0,7,1,0,0,2,5,8,0,1,0
2802,9,0,4,3,5,1,3,3,2,9,1,7,2,3,8,9,0,0,0
2803,10,3,10,0,8,1,3,11,3,13,3,2,2,3,8,2,0,0,1
2804,3,0,4,0,0,0,2,1,2,2,0,9,1,3,7,2,0,0,1
2805,7,3,10,3,0,0,2,9,0,12,2,0,0,2,7,9,0,1,0
2806,7,1,5,1,6,0,3,8,3,4,1,11,2,3,8,2,0,0,1
2807,12,0,3,3,12,1,3,4,3,6,3,11,0,3,3,0,0,0,1
2808,2,1,10,1,8,2,3,9,2,5,3,0,0,2,0,4,0,0,0
2809,13,3,13,2,1,3,3,2,2,1,0,11,3,3,1,3,0,0,0
2810,11,1,10,0,10,2,3,3,2,7,2,12,3,3,0,0,0,0,2
2811,6,2,5,0,1,1,3,3,1,13,0,13,1,3,2,3,0,0,0
2812,4,0,11,3,6,3,3,11,0,2,3,11,1,3,0,2,0,0,0
2813,9,3,2,1,9,1,3,4,1,12,2,0,0,2,0,4,0,0,0
2814,7,3,5,2,8,0,3,5,0,10,3,0,0,2,0,5,0,0,0
2815,12,1,2,2,8,1,3,8,2,9,0,0,0,2,0,7,0,0,0
2816,2,0,3,0,13,3,3,1,2,1,3,5,1,3,5,7,0,0,0
2817,12,3,7,2,0,0,2,1,0,6,2,0,0,2,7,7,0,0,2
2818,3,1,8,3,7,1,3,7,0,10,1,0,0,2,8,7,0,0,1
2819,13,2,11,2,10,0,3,13,0,4,2,0,0,2,0,4,0,0,0
2820,10,2,9,2,0,0,2,5,3,3,3,0,0,2,9,8,1,1,1
2821,10,1,9,0,0,0,2,7,1,4,0,0,0,2,9,1,1,0,1
2822,12,0,5,2,8,1,3,6,3,6,0,3,2,3,3,5,0,0,0
2823,5,1,2,0,0,0,2,11,2,1,0,3,1,3,7,4,0,0,1
2824,4,3,1,1,0,0,2,3,3,5,3,0,0,2,5,8,0,1,0
2825,11,3,13,3,3,0,3,13,1,7,0,0,0,2,3,7,0,0,0
2826,2,1,7,2,0,0,2,2,2,7,3,0,0,2,9,9,1,1,2
2827,10,2,9,2,0,0,2,11,1,9,3,0,0,2,9,9,1,1,2
2828,8,0,9,1,0,0,2,13,0,12,1,13,2,3,7,0,0,0,1
2829,6,1,12,3,0,0,2,4,2,10,0,8,3,3,6,2,0,0,1
2830,11,0,12,2,6,2,3,5,0,2,3,0,0,2,6,7,0,0,0
2831,2,1,4,3,0,0,2,4,2,5,2,0,0,2,6,9,0,1,0
2832,13,2,4,1,9,2,3,1,2,9,0,10,2,3,3,0,0,0,1
2833,6,3,1,1,0,0,2,9,1,11,1,0,0,2,7,9,0,1,0
2834,5,3,3,0,0,0,2,7,1,4,0,0,0,2,8,1,1,0,1
2835,8,0,8,2,0,0,2,1,3,8,3,0,0,2,6,9,0,1,0
2836,11,3,7,2,0,0,2,12,3,10,3,11,0,3,7,0,0,0,1
2837,3,2,5,1,0,0,2,3,3,11,2,0,0,2,8,3,1,0,1
2838,10,1,2,2,7,0,3,12,2,12,0,13,3,3,9,0,0,0,1
2839,6,1,3,1,0,0,2,5,0,9,3,0,0,2,9,4,1,0,1
2840,6,2,2,0,0,0,2,12,1,8,1,0,0,2,8,8,1,1,2
2841,9,0,9,2,0,0,2,11,0,8,3,0,0,2,8,8,1,1,2
2842,9,3,7,3,0,0,2,9,1,4,2,13,0,3,6,3,0,0,1
2843,2,3,13,1,3,0,3,2,2,12,1,6,0,3,5,8,0,0,0
2844,10,2,11,3,2,1,3,12,3,11,2,11,1,3,2,0,0,0,1
2845,1,2,3,1,0,0,2,7,0,2,0,0,0,2,4,9,0,1,0
2846,3,3,1,3,3,2,3,1,1,5,1,0,0,2,7,6,0,0,1
2847,13,2,8,2,0,0,2,10,1,7,1,0,0,2,8,7,1,0,1
2848,5,2,13,3,4,0,3,12,0,1,0,4,3,3,9,5,0,0,1
2849,5,0,6,2,0,0,2,8,0,10,3,0,0,2,1,8,0,1,0
2850,8,0,7,3,6,2,3,7,0,8,2,10,0,3,1,5,0,0,0
2851,10,1,11,3,0,0,2,8,3,10,3,0,0,2,0,8,0,1,0
2852,4,3,5,3,0,0,2,1,0,7,1,0,0,2,9,8,1,1,1
2853,9,2,5,1,6,1,3,1,3,12,3,11,2,3,0,1,0,0,0
2854,12,0,3,0,9,0,3,12,1,13,1,3,1,3,2,3,0,0,0
2855,10,2,11,0,6,3,3,4,0,2,0,2,3,3,6,8,0,0,0
2856,2,2,5,0,0,0,2,3,3,13,0,1,2,3,7,4,0,0,1
2857,2,1,6,0,0,0,2,4,1,9,1,0,0,2,8,3,1,0,1
2858,4,2,3,2,0,0,2,13,3,11,1,12,2,3,7,0,0,0,1
2859,8,2,6,0,4,2,3,7,1,10,3,0,0,2,8,7,0,0,1
2860,5,0,8,0,0,0,2,7,3,1,3,0,0,2,3,8,0,1,0
2861,6,2,3,2,0,0,2,13,3,9,1,0,0,2,9,9,1,1,2
2862,11,3,7,0,0,0,2,10,2,12,0,5,2,3,7,5,0,0,1
2863,12,3,3,1,5,1,3,8,3,2,0,13,1,3,8,0,0,0,1
2864,3,3,11,2,4,1,3,3,0,13,0,12,2,3,7,3,0,0,1
2865,1,0,13,2,12,1,3,10,0,6,1,0,0,2,1,6,0,0,0
2866,2,3,4,3,0,0,2,8,1,2,2,9,3,3,6,9,0,0,0
2867,2,1,4,0,0,0,2,9,2,11,0,0,0,2,6,9,0,1,0
2868,5,1,11,1,12,1,3,10,1,7,2,0,0,2,5,7,0,0,0
2869,10,3,11,3,9,0,3,8,3,3,3,9,1,3,9,0,0,0,1
2870,6,3,9,3,3,0,3,10,0,7,3,0,0,2,8,7,0,0,1
2871,7,0,3,1,8,0,3,4,0,10,2,0,0,2,8,4,0,0,1
2872,12,3,7,1,0,0,2,4,2,13,2,4,3,3,7,8,0,0,0
2873,1,3,6,0,0,0,2,13,0,5,3,11,2,3,7,5,0,0,1
2874,12,0,5,2,2,1,3,4,1,6,1,1,1,3,7,1,0,0,1
2875,1,0,11,0,0,0,2,5,0,3,2,0,0,2,1,8,0,1,0
2876,13,3,12,2,0,0,2,13,1,8,1,0,0,2,0,8,0,1,0
2877,11,1,1,1,4,2,3,1,3,4,1,12,2,3,5,5,0,0,2
2878,5,3,12,3,5,0,3,1,0,1,2,4,0,3,0,6,0,0,0
2879,7,1,13,0,0,0,2,4,3,6,2,9,0,3,7,9,0,0,0
2880,13,2,10,2,10,0,3,5,1,8,0,9,1,3,0,2,0,0,0
2881,8,2,7,3,9,3,3,13,3,10,3,2,1,3,4,2,0,0,1
2882,8,3,3,3,12,1,3,5,2,8,1,9,2,3,1,2,0,0,0
2883,12,0,3,2,2,0,3,3,0,3,1,0,0,2,5,6,0,0,0
2884,11,3,2,3,7,0,3,7,2,6,1,6,0,3,9,9,0,0,2
2885,8,3,6,1,13,3,3,2,2,1,3,12,1,3,4,3,0,0,1
2886,6,0,11,2,0,0,2,7,2,10,3,0,0,2,6,7,0,0,0
2887,12,3,2,3,4,2,3,5,1,7,3,1,0,3,6,3,0,0,1
2888,9,1,3,0,0,0,2,11,1,8,1,0,0,2,2,8,0,1,0
2889,13,0,10,0,0,0,2,2,1,7,0,0,0,2,0,9,0,1,0
2890,11,0,7,1,0,0,2,8,2,12,2,0,0,2,7,8,0,1,0
2891,6,3,3,3,0,0,2,1,1,2,0,0,0,2,9,3,1,0,1
2892,4,3,9,0,4,0,3,5,3,10,2,9,3,3,7,4,0,0,1
2893,11,3,3,1,6,2,3,5,2,10,1,9,2,3,9,4,0,0,1
2894,5,1,2,3,0,0,2,8,3,2,2,4,2,3,7,4,0,0,1
2895,3,3,9,3,4,3,3,6,1,7,2,3,2,3,6,6,0,0,2
2896,5,3,1,3,0,0,2,9,0,13,2,0,0,2,6,9,0,1,0
2897,5,0,12,2,0,0,2,7,1,1,1,0,0,2,5,8,0,1,0
2898,8,1,3,1,5,2,3,10,2,12,3,13,0,3,6,0,0,0,1
2899,8,0,9,1,0,0,2,8,2,12,1,0,0,2,7,8,0,1,0
2900,11,3,6,2,0,0,2,1,2,4,0,12,0,3,6,5,0,0,1
2901,10,1,11,0,2,1,3,11,2,3,0,13,3,3,2,3,0,0,0
2902,10,3,1,0,11,1,3,10,0,7,3,0,0,2,1,7,0,0,0
2903,12,1,13,1,10,2,3,11,2,12,3,1,2,3,0,1,0,0,0
2904,4,1,5,2,0,0,2,3,1,2,2,0,0,2,9,5,1,0,1
2905,1,1,2,3,6,0,3,3,3,7,3,12,2,3,9,0,0,0,1
2906,11,3,10,0,8,2,3,5,3,9,3,0,0,2,8,4,0,0,1
2907,9,1,4,3,7,0,3,9,0,3,2,8,1,3,0,0,0,0,2
2908,4,0,5,0,0,0,2,10,3,13,3,0,0,2,9,0,1,0,1
2909,8,0,3,0,9,2,3,2,0,4,2,0,0,2,0,6,0,0,0
2910,1,3,12,0,5,1,3,6,3,10,1,0,0,2,6,6,0,0,2
2911,13,0,7,1,0,0,2,13,2,7,2,0,0,2,7,7,0,0,2
2912,6,2,7,3,7,1,3,12,1,13,2,8,0,3,0,8,0,0,0
2913,13,0,1,0,2,2,3,4,0,7,2,4,1,3,3,5,0,0,0
2914,4,2,6,3,2,3,3,6,1,6,0,5,1,3,2,7,0,0,0
2915,13,1,11,1,9,2,3,7,0,3,1,10,2,3,9,0,0,0,1
2916,13,3,11,0,0,0,2,10,0,8,3,0,0,2,0,8,0,1,0
2917,4,3,9,0,8,1,3,1,2,12,0,1,3,3,1,2,0,0,0
2918,3,3,2,0,12,3,3,11,3,10,3,5,3,3,5,5,0,0,2
2919,9,3,11,2,0,0,2,9,1,5,0,0,0,2,9,4,1,0,1
2920,6,2,11,0,0,0,2,7,0,12,3,0,0,2,6,7,0,0,0
2921,13,3,10,2,12,1,3,3,3,12,0,5,0,3,0,8,0,0,0
2922,10,3,5,3,4,1,3,9,0,1,0,6,0,3,9,6,0,0,1
2923,5,2,2,0,0,0,2,10,0,1,1,4,3,3,7,5,0,0,1
2924,2,2,9,3,7,3,3,13,2,6,3,8,0,3,8,4,0,0,1
2925,4,2,13,0,7,1,3,11,3,11,2,10,1,3,1,0,0,0,1
2926,8,1,7,2,3,1,3,9,1,1,2,8,2,3,8,8,0,0,2
2927,11,1,12,2,6,1,3,8,3,4,0,3,2,3,6,5,0,0,1
2928,2,2,10,2,13,2,3,4,1,1,3,0,0,2,2,5,0,0,0
2929,13,0,9,0,0,0,2,1,0,4,0,0,0,2,9,5,1,0,1
2930,12,3,2,3,6,1,3,11,2,6,0,9,3,3,8,5,0,0,1
2931,8,1,4,3,0,0,2,2,0,7,1,0,0,2,2,9,0,1,0
2932,8,2,2,1,13,3,3,11,0,6,2,0,0,2,0,6,0,0,0
2933,5,2,12,2,0,0,2,11,3,8,0,0,0,2,5,8,0,1,0
2934,7,3,1,1,0,0,2,5,1,5,0,0,0,2,8,0,1,0,1
2935,3,3,3,1,0,0,2,12,1,9,1,0,0,2,6,9,0,1,0
2936,10,1,7,2,0,0,2,11,1,7,0,0,0,2,7,7,0,0,2
2937,9,2,10,3,0,0,2,12,0,3,0,0,0,2,9,3,1,0,1
2938,8,1,5,2,2,2,3,12,1,6,3,0,0,2,5,6,0,0,0
2939,1,0,8,2,0,0,2,10,1,13,2,0,0,2,9,0,1,0,1
2940,1,2,10,2,10,3,3,4,0,10,0,0,0,2,1,4,0,0,0
2941,7,3,4,2,0,0,2,9,2,11,2,0,0,2,1,9,0,1,0
2942,5,0,3,0,0,0,2,9,0,11,1,0,0,2,8,9,1,1,0
2943,13,3,11,0,8,3,3,7,0,13,0,0,0,2,8,7,0,0,1
2944,7,1,2,0,0,0,2,8,0,2,3,0,0,2,9,0,1,0,1
2945,1,1,9,3,6,2,3,12,2,7,2,0,0,2,6,7,0,0,0
2946,3,3,9,1,3,2,3,12,3,4,3,3,1,3,5,7,0,0,0
2947,6,1,12,0,0,0,2,1,3,13,1,5,3,3,6,6,0,0,2
2948,11,1,10,2,13,2,3,12,2,12,0,4,2,3,0,4,0,0,0
2949,5,0,9,0,0,0,2,8,1,12,1,0,0,2,4,8,0,1,0
2950,1,1,10,3,7,3,3,12,3,4,1,13,1,3,8,4,0,0,1
2951,10,1,4,3,3,2,3,5,2,1,3,0,0,2,7,6,0,0,1
2952,2,0,6,1,0,0,2,6,3,9,2,0,0,2,8,5,1,0,1
2953,6,0,10,0,0,0,2,13,0,2,1,9,1,3,6,1,0,0,1
2954,11,3,11,2,5,3,3,1,0,11,0,7,2,3,5,8,0,0,0
2955,8,3,7,1,4,0,3,2,3,3,3,2,2,3,9,7,0,0,1
2956,3,0,6,2,0,0,2,5,1,3,1,0,0,2,9,8,1,1,1
2957,8,0,4,2,9,2,3,10,3,10,2,13,3,3,1,0,0,0,1
2958,11,3,1,3,8,2,3,11,1,4,1,0,0,2,9,4,0,0,1
2959,9,1,6,1,3,1,3,11,2,4,0,12,3,3,8,4,0,0,1
2960,11,0,5,1,0,0,2,6,2,3,2,0,0,2,5,9,0,1,0
2961,7,1,1,2,0,0,2,4,3,12,1,0,0,2,8,4,1,0,1
2962,5,3,9,3,3,0,3,7,2,12,2,0,0,2,7,7,0,0,2
2963,13,0,9,0,0,0,2,6,3,13,1,0,0,2,9,6,1,0,1
2964,12,0,2,1,2,0,3,3,3,10,0,7,0,3,4,0,0,0,1
2965,7,3,8,3,5,0,3,2,3,1,0,13,2,3,0,3,0,0,0
2966,9,1,1,0,0,0,2,7,1,2,3,0,0,2,0,9,0,1,0
2967,9,2,7,3,0,0,2,11,1,12,0,13,1,3,6,0,0,0,1
2968,5,0,1,2,0,0,2,5,3,5,1,6,3,3,6,6,0,0,2
2969,12,1,13,2,3,3,3,2,2,2,0,1,1,3,3,5,0,0,0
2970,11,0,10,0,5,2,3,12,2,10,2,9,3,3,5,9,0,0,0
2971,12,3,3,1,0,0,2,7,0,2,1,0,0,2,3,9,0,1,0
2972,4,2,3,2,0,0,2,6,2,9,0,8,1,3,7,3,0,0,1
2973,1,3,3,0,8,2,3,13,3,4,1,0,0,2,2,4,0,0,0
2974,7,2,4,3,0,0,2,8,0,13,0,0,0,2,1,8,0,1,0
2975,3,0,8,1,2,2,3,11,1,5,0,0,0,2,3,5,0,0,0
2976,13,0,8,3,0,0,2,3,1,10,0,0,0,2,8,3,1,0,1
2977,9,0,4,3,13,1,3,5,2,6,2,1,3,3,3,2,0,0,1
2978,6,3,13,2,0,0,2,4,1,7,1,12,0,3,6,1,0,0,1
2979,9,3,6,0,12,3,3,9,1,5,1,0,0,2,5,4,0,0,1
2980,4,0,12,2,2,3,3,11,0,10,2,1,0,3,6,1,0,0,1
2981,11,3,2,1,2,0,3,10,3,4,2,6,1,3,4,0,0,0,1
2982,10,1,8,0,0,0,2,1,2,3,3,0,0,2,8,4,1,0,1
2983,11,2,7,3,0,0,2,9,2,5,3,8,2,3,7,2,0,0,1
2984,10,1,11,3,9,1,3,2,2,8,2,6,1,3,9,6,0,0,1
2985,2,1,3,3,0,0,2,1,2,7,3,0,0,2,5,8,0,1,0
2986,9,2,5,0,2,3,3,4,1,13,0,3,1,3,6,7,0,0,0
2987,7,1,8,3,11,1,3,10,3,13,1,9,3,3,5,9,0,0,0
2988,1,3,12,2,0,0,2,4,0,5,2,0,0,2,1,9,0,1,0
2989,3,2,12,1,11,0,3,7,2,12,0,0,0,2,3,7,0,0,0
2990,6,0,12,3,0,0,2,8,0,8,1,0,0,2,6,6,0,0,2
2991,5,3,1,1,0,0,2,11,2,10,0,2,0,3,6,2,0,0,1
2992,3,0,13,2,6,2,3,1,0,4,2,13,3,3,9,5,0,0,1
2993,13,1,12,0,3,3,3,4,3,6,2,7,1,3,3,7,0,0,0
2994,9,3,1,0,1,1,3,5,3,13,2,0,0,2,1,5,0,0,0
2995,3,0,5,2,0,0,2,13,3,1,2,0,0,2,8,1,1,0,1
2996,7,2,4,2,0,0,2,11,1,8,3,0,0,2,1,8,0,1,0
2997,10,0,8,2,0,0,2,2,1,12,1,0,0,2,8,2,1,0,1
2998,10,2,2,3,3,1,3,6,0,11,3,0,0,2,5,6,0,0,0
2999,9,1,3,2,0,0,2,4,0,4,1,0,0,2,2,8,0,1,0
3000,10,3,2,0,8,0,3,6,3,9,0,0,0,2,0,5,0,0,0
3001,5,0,7,0,10,1,3,11,0,2,2,8,1,3,2,0,0,0,1
3002,1,1,13,2,11,1,3,9,2,6,3,0,0,2,1,5,0,0,0
3003,11,3,6,2,0,0,2,6,1,3,3,0,0,2,6,9,0,1,0
3004,10,2,7,0,0,0,2,2,3,10,1,5,3,3,7,7,0,0,2
3005,2,2,13,1,5,0,3,8,0,2,1,12,3,3,7,0,0,0,1
3006,8,3,4,0,7,1,3,4,2,13,0,1,2,3,9,5,0,0,1
3007,3,2,10,3,8,2,3,10,0,5,2,0,0,2,1,5,0,0,0
3008,11,2,11,0,9,1,3,8,1,3,1,1,0,3,9,2,0,0,1
3009,5,1,12,1,9,3,3,6,0,13,3,0,0,2,4,6,0,0,0
3010,1,3,3,0,4,3,3,4,1,7,3,12,0,3,8,1,0,0,1
3011,4,3,7,2,4,0,3,5,2,6,1,10,1,3,5,1,0,0,1
3012,9,3,2,0,0,0,2,7,3,1,0,0,0,2,1,8,0,1,0
3013,9,1,13,1,0,0,2,10,0,8,1,0,0,2,9,8,1,1,1
3014,8,0,1,2,0,0,2,3,2,13,3,0,0,2,9,3,1,0,1
3015,12,1,7,0,0,0,2,1,1,12,2,10,2,3,7,1,0,0,1
3016,12,3,5,0,2,3,3,11,3,6,3,0,0,2,7,6,0,0,1
3017,3,3,9,2,0,0,2,3,0,5,1,0,0,2,2,8,0,1,0
3018,13,0,4,2,12,0,3,10,3,3,1,6,0,3,4,9,0,0,0
3019,2,2,5,3,0,0,2,4,1,9,0,6,2,3,7,9,0,0,0
3020,9,2,5,3,11,2,3,10,3,13,2,3,3,3,4,3,0,0,1
3021,1,3,2,3,4,2,3,8,3,7,3,5,1,3,7,0,0,0,1
3022,9,1,3,1,9,3,3,1,2,5,2,0,0,2,1,6,0,0,0
3023,10,2,8,0,0,0,2,11,0,4,1,0,0,2,8,4,1,0,1
3024,11,3,3,0,7,1,3,6,2,5,0,12,3,3,0,1,0,0,0
3025,13,1,7,0,0,0,2,6,3,8,1,13,0,3,7,4,0,0,1
3026,2,1,11,1,2,0,3,1,1,4,0,0,0,2,4,5,0,0,0
3027,3,2,4,3,0,0,2,8,2,12,0,0,0,2,7,8,0,1,0
3028,2,2,1,0,0,0,2,10,0,9,0,0,0,2,3,9,0,1,0
3029,7,0,4,1,2,2,3,9,3,4,2,6,2,3,3,9,0,0,0
3030,9,1,11,2,0,0,2,7,2,2,0,0,0,2,9,9,1,1,2
3031,6,0,2,3,0,0,2,3,0,10,1,0,0,2,8,3,1,0,1
3032,11,3,8,1,0,0,2,13,3,12,1,0,0,2,8,0,1,0,1
3033,3,2,5,1,0,0,2,1,2,9,0,0,0,2,8,0,1,0,1
3034,8,0,13,2,0,0,2,13,0,2,1,0,0,2,8,2,1,0,1
3035,7,1,5,3,0,0,2,11,0,9,2,0,0,2,2,9,0,1,0
3036,4,3,10,3,8,2,3,1,0,11,1,12,2,3,2,1,0,0,1
3037,12,3,3,1,12,0,3,1,1,1,3,7,3,3,3,9,0,0,0
3038,5,0,3,3,0,0,2,8,3,10,2,0,0,2,8,8,1,1,2
3039,12,1,9,2,0,0,2,11,0,1,2,0,0,2,9,1,1,0,1
3040,10,2,5,3,0,0,2,8,0,11,3,0,0,2,5,8,0,1,0
3041,5,1,3,1,0,0,2,4,0,5,2,0,0,2,8,9,1,1,0
3042,2,1,3,2,13,2,3,9,1,6,1,0,0,2,5,5,0,0,2
3043,13,1,7,1,0,0,2,1,0,3,3,1,1,3,7,5,0,0,1
3044,6,3,12,0,0,0,2,2,2,1,3,9,3,3,6,2,0,0,1
3045,5,0,10,0,0,0,2,8,3,13,3,0,0,2,5,8,0,1,0
3046,6,0,11,1,0,0,2,11,2,10,1,2,3,3,6,2,0,0,1
3047,4,1,7,2,0,0,2,12,2,9,0,0,0,2,1,9,0,1,0
3048,10,3,8,1,0,0,2,7,3,2,0,0,0,2,8,9,1,1,0
3049,2,3,9,1,7,2,3,9,0,4,1,7,3,3,8,0,0,0,1
3050,5,2,6,1,7,1,3,6,0,8,0,2,1,3,8,6,0,0,1
3051,4,2,6,3,4,0,3,13,1,5,0,12,1,3,4,5,0,0,0
3052,5,1,9,3,1,0,3,5,3,7,0,12,2,3,5,2,0,0,1
3053,2,0,13,3,8,3,3,8,2,4,3,10,2,3,0,2,0,0,0
3054,10,0,11,3,2,2,3,11,1,12,3,9,2,3,2,9,0,0,0
3055,3,2,11,0,11,2,3,10,1,3,3,8,1,3,3,1,0,0,1
3056,3,1,3,0,0,0,2,12,0,1,1,6,2,3,6,7,0,0,0
3057,1,3,13,0,6,2,3,7,2,9,1,5,0,3,7,1,0,0,1
3058,9,2,3,0,13,1,3,11,1,5,3,0,0,2,2,5,0,0,0
3059,4,0,12,1,10,0,3,1,2,12,2,3,1,3,4,4,0,0,2
3060,11,2,6,0,0,0,2,6,3,11,3,0,0,2,6,6,0,0,2
3061,12,0,8,1,0,0,2,7,1,2,1,0,0,2,8,9,1,1,0
3062,1,0,9,3,2,2,3,5,2,6,1,3,3,3,2,4,0,0,0
3063,5,1,10,1,11,0,3,4,2,7,0,13,2,3,5,1,0,0,1
3064,10,2,7,3,0,0,2,4,1,2,0,0,0,2,7,6,0,0,1
3065,4,3,8,2,0,0,2,10,3,8,0,0,0,2,2,8,0,1,0
3066,6,1,10,1,0,0,2,5,1,2,1,0,0,2,6,7,0,0,0
3067,8,1,1,0,0,0,2,9,3,1,1,0,0,2,9,0,1,0,1
3068,13,0,13,2,0,0,2,9,0,12,0,0,0,2,0,9,0,1,0
3069,9,1,6,2,2,3,3,8,0,3,0,2,0,3,7,3,0,0,1
3070,7,2,3,3,6,3,3,6,0,5,3,2,2,3,6,3,0,0,1
3071,11,0,12,1,3,2,3,4,3,10,3,1,3,3,3,5,0,0,0
3072,13,1,7,3,0,0,2,4,0,9,2,11,2,3,7,3,0,0,1
3073,10,2,11,3,8,2,3,11,1,7,1,0,0,2,8,7,0,0,1
3074,3,1,5,2,0,0,2,4,1,7,0,0,0,2,8,1,1,0,1
3075,9,1,7,2,0,0,2,11,1,11,3,5,3,3,6,5,0,0,1
3076,9,0,2,2,5,2,3,12,1,5,0,2,0,3,6,7,0,0,0
3077,7,1,3,0,8,1,3,6,1,9,3,0,0,2,8,5,0,0,1
3078,9,2,12,2,0,0,2,10,2,6,0,0,0,2,9,6,1,0,1
3079,13,0,3,1,6,3,3,10,3,13,1,7,3,3,9,7,0,0,1
3080,5,1,4,2,0,0,2,1,0,1,2,0,0,2,9,2,1,0,1
3081,10,0,4,0,2,1,3,10,1,13,2,8,0,3,6,8,0,0,0
3082,2,3,12,0,8,2,3,3,2,1,3,0,0,2,0,4,0,0,0
3083,12,3,7,0,0,0,2,1,1,4,3,11,0,3,7,5,0,0,1
3084,6,2,8,3,0,0,2,1,1,8,0,0,0,2,4,9,0,1,0
3085,10,3,9,3,0,0,2,10,2,11,3,0,0,2,9,0,1,0,1
3086,11,0,11,2,3,2,3,1,3,5,2,0,0,2,3,6,0,0,0
3087,8,1,6,1,6,3,3,8,2,2,3,12,3,3,0,0,0,0,2
3088,12,0,1,2,7,1,3,3,1,9,0,4,1,3,8,6,0,0,1
3089,4,2,9,2,5,1,3,2,0,10,1,12,1,3,8,2,0,0,1
3090,3,0,5,0,0,0,2,9,1,4,0,0,0,2,8,3,1,0,1
3091,13,3,12,2,0,0,2,4,3,5,3,0,0,2,0,9,0,1,0
3092,13,0,13,1,10,0,3,11,1,2,1,7,0,3,0,9,0,0,0
3093,5,3,9,3,0,0,2,7,2,2,1,0,0,2,4,9,0,1,0
3094,13,3,13,1,5,1,3,11,1,4,2,8,0,3,5,2,0,0,1
3095,11,0,5,0,4,0,3,6,0,8,1,6,1,3,9,0,0,0,1
3096,12,2,3,0,1,3,3,5,2,7,0,4,1,3,4,6,0,0,0
3097,2,3,12,3,10,3,3,12,1,11,2,3,3,3,2,3,0,0,0
3098,1,2,13,2,1,0,3,8,3,6,3,0,0,2,2,4,0,0,0
3099,10,0,10,1,11,3,3,10,2,1,1,9,0,3,0,0,0,0,2
3100,12,0,3,1,0,0,2,2,2,6,2,0,0,2,3,8,0,1,0
3101,2,0,4,0,0,0,2,9,2,11,3,0,0,2,6,9,0,1,0
3102,13,1,4,1,8,3,3,7,1,12,0,0,0,2,2,7,0,0,0
3103,8,2,11,2,0,0,2,10,3,1,1,0,0,2,8,1,1,0,1
3104,5,1,7,3,10,1,3,1,2,13,0,6,2,3,2,7,0,0,0
3105,6,0,8,1,11,1,3,3,2,8,0,5,2,3,4,6,0,0,0
