game_id,player_card1_rank,player_card1_suit,player_card2_rank,player_card2_suit,player_card3_rank,player_card3_suit,player_card_count,banker_card1_rank,banker_card1_suit,banker_card2_rank,banker_card2_suit,banker_card3_rank,banker_card3_suit,banker_card_count,player_final_total,banker_final_total,player_natural,banker_natural,winner
14739,4,3,7,2,7,3,3,11,1,10,1,4,2,3,8,4,0,0,1
14740,6,3,2,0,0,0,2,10,2,3,1,0,0,2,8,3,1,0,1
14741,9,2,10,3,0,0,2,9,1,11,0,0,0,2,9,9,1,1,2
14742,5,0,13,1,2,2,3,1,2,5,2,0,0,2,7,6,0,0,1
14743,1,2,11,3,7,1,3,1,0,3,3,8,1,3,8,2,0,0,1
14744,8,3,5,2,10,2,3,10,0,3,1,7,0,3,3,0,0,0,1
14745,11,1,4,0,12,3,3,4,3,10,3,0,0,2,4,4,0,0,2
14746,5,1,2,1,0,0,2,13,0,4,1,11,0,3,7,4,0,0,1
14747,9,3,1,1,8,2,3,12,0,7,2,0,0,2,8,7,0,0,1
14748,2,2,13,3,4,2,3,5,3,2,3,0,0,2,6,7,0,0,0
14749,1,3,11,2,8,0,3,13,2,12,2,5,0,3,9,5,0,0,1
14750,3,2,6,1,0,0,2,6,2,2,0,0,0,2,9,8,1,1,1
14751,10,1,9,1,0,0,2,6,0,9,0,0,0,2,9,5,1,0,1
14752,7,1,2,3,0,0,2,13,3,2,0,0,0,2,9,2,1,0,1
14753,5,0,13,1,13,0,3,11,3,4,2,0,0,2,5,4,0,0,1
14754,2,1,11,2,4,0,3,1,2,9,0,10,3,3,6,0,0,0,1
14755,3,3,12,1,3,1,3,12,2,6,1,0,0,2,6,6,0,0,2
14756,1,3,12,0,10,1,3,5,2,11,0,0,0,2,1,5,0,0,0
14757,8,0,2,2,0,0,2,6,3,3,2,0,0,2,0,9,0,1,0
14758,7,2,6,0,0,0,2,13,2,9,2,0,0,2,3,9,0,1,0
14759,4,1,6,2,0,0,2,10,0,9,1,0,0,2,0,9,0,1,0
14760,10,2,9,3,0,0,2,12,3,7,0,0,0,2,9,7,1,0,1
14761,1,1,5,1,0,0,2,4,3,3,0,0,0,2,6,7,0,0,0
14762,5,2,7,1,2,0,3,2,3,5,3,0,0,2,4,7,0,0,0
14763,13,0,4,2,10,1,3,12,2,7,0,0,0,2,4,7,0,0,0
14764,11,2,4,3,10,3,3,2,1,11,1,9,3,3,4,1,0,0,1
14765,12,3,1,3,8,0,3,12,0,6,1,0,0,2,9,6,0,0,1
14766,2,2,3,3,7,3,3,6,2,6,3,13,3,3,2,2,0,0,2
14767,5,0,11,0,13,2,3,9,0,3,2,8,3,3,5,0,0,0,1
14768,3,0,3,1,0,0,2,1,0,4,0,10,0,3,6,5,0,0,1
14769,12,1,10,2,8,1,3,13,1,5,1,0,0,2,8,5,0,0,1
14770,7,2,3,3,5,1,3,13,3,10,2,2,0,3,5,2,0,0,1
14771,4,2,4,0,0,0,2,7,3,10,1,0,0,2,8,7,1,0,1
14772,5,0,10,3,8,0,3,4,3,3,0,0,0,2,3,7,0,0,0
14773,2,1,12,0,13,1,3,9,3,7,0,0,0,2,2,6,0,0,0
14774,10,0,6,0,0,0,2,4,1,1,1,3,2,3,6,8,0,0,0
14775,7,1,2,3,0,0,2,8,2,8,1,0,0,2,9,6,1,0,1
14776,11,2,9,1,0,0,2,5,2,8,3,0,0,2,9,3,1,0,1
14777,12,1,11,3,12,2,3,13,0,6,2,0,0,2,0,6,0,0,0
14778,3,1,2,2,1,2,3,6,1,9,0,0,0,2,6,5,0,0,1
14779,6,2,2,0,0,0,2,5,3,12,2,0,0,2,8,5,1,0,1
14780,10,3,1,0,6,1,3,9,3,1,2,11,1,3,7,0,0,0,1
14781,10,0,7,3,0,0,2,11,0,13,1,3,3,3,7,3,0,0,1
14782,10,2,5,1,1,3,3,4,2,2,1,0,0,2,6,6,0,0,2
14783,9,1,4,1,0,0,2,2,3,7,0,0,0,2,3,9,0,1,0
14784,4,3,2,2,0,0,2,1,1,12,1,13,0,3,6,1,0,0,1
14785,8,0,3,0,12,3,3,7,1,8,3,0,0,2,1,5,0,0,0
14786,11,2,7,2,0,0,2,6,0,8,2,9,0,3,7,3,0,0,1
14787,5,2,3,1,0,0,2,9,2,3,2,0,0,2,8,2,1,0,1
14788,1,2,5,0,0,0,2,1,0,4,1,13,2,3,6,5,0,0,1
14789,10,2,4,3,10,1,3,7,3,8,1,0,0,2,4,5,0,0,0
14790,3,3,8,3,0,0,2,7,1,1,1,0,0,2,1,8,0,1,0
14791,12,0,9,0,0,0,2,12,3,5,2,0,0,2,9,5,1,0,1
14792,12,2,4,2,10,3,3,11,1,5,3,0,0,2,4,5,0,0,0
14793,13,1,9,3,0,0,2,2,3,3,1,0,0,2,9,5,1,0,1
14794,3,2,2,2,7,2,3,13,3,11,2,9,2,3,2,9,0,0,0
14795,6,1,3,0,0,0,2,1,3,6,3,0,0,2,9,7,1,0,1
14796,10,0,12,1,11,0,3,13,0,11,3,8,2,3,0,8,0,0,0
14797,13,2,10,2,10,0,3,9,1,8,3,0,0,2,0,7,0,0,0
14798,3,3,3,1,0,0,2,11,3,1,1,2,3,3,6,3,0,0,1
14799,6,1,12,2,0,0,2,11,2,13,1,8,2,3,6,8,0,0,0
14800,7,3,1,2,0,0,2,6,0,1,0,0,0,2,8,7,1,0,1
14801,2,2,3,2,7,2,3,13,3,11,0,7,1,3,2,7,0,0,0
14802,4,1,4,0,0,0,2,1,3,10,3,0,0,2,8,1,1,0,1
14803,5,2,9,3,13,0,3,4,3,3,0,0,0,2,4,7,0,0,0
14804,2,0,6,2,0,0,2,9,2,8,0,0,0,2,8,7,1,0,1
14805,9,0,8,1,0,0,2,12,1,6,3,0,0,2,7,6,0,0,1
14806,5,3,4,2,0,0,2,12,0,7,0,0,0,2,9,7,1,0,1
14807,12,2,8,0,0,0,2,6,1,3,1,0,0,2,8,9,1,1,0
14808,6,3,7,2,6,0,3,7,1,13,3,0,0,2,9,7,0,0,1
14809,2,3,8,2,4,2,3,5,2,8,1,5,0,3,4,8,0,0,0
14810,9,3,9,1,0,0,2,8,3,10,2,0,0,2,8,8,1,1,2
14811,1,3,4,1,11,2,3,9,0,1,1,13,1,3,5,0,0,0,1
14812,2,1,3,2,10,0,3,3,0,7,0,5,3,3,5,5,0,0,2
14813,10,1,12,3,9,2,3,1,0,11,3,10,3,3,9,1,0,0,1
14814,13,0,5,1,12,1,3,1,2,2,0,6,2,3,5,9,0,0,0
14815,2,3,6,1,0,0,2,8,0,6,3,0,0,2,8,4,1,0,1
14816,12,3,6,0,0,0,2,7,1,1,0,0,0,2,6,8,0,1,0
14817,8,2,3,0,5,3,3,13,0,1,1,6,2,3,6,7,0,0,0
14818,11,0,12,2,0,0,2,8,1,10,3,0,0,2,0,8,0,1,0
14819,9,1,3,3,9,0,3,13,3,2,0,11,1,3,1,2,0,0,0
14820,9,3,7,3,0,0,2,3,2,13,2,4,1,3,6,7,0,0,0
14821,11,2,1,2,0,0,2,12,1,9,2,0,0,2,1,9,0,1,0
14822,8,3,10,0,0,0,2,4,3,12,0,0,0,2,8,4,1,0,1
14823,2,1,7,2,0,0,2,5,0,5,2,0,0,2,9,0,1,0,1
14824,11,3,10,2,4,2,3,10,1,13,1,4,0,3,4,4,0,0,2
14825,10,1,2,3,0,0,2,8,2,1,2,0,0,2,2,9,0,1,0
14826,11,3,5,0,10,3,3,13,2,7,0,0,0,2,5,7,0,0,0
14827,11,1,8,3,0,0,2,1,3,8,0,0,0,2,8,9,1,1,0
14828,11,2,5,3,13,3,3,2,2,10,2,2,0,3,5,4,0,0,1
14829,6,1,12,1,0,0,2,8,1,3,0,13,1,3,6,1,0,0,1
14830,12,2,2,1,3,3,3,7,3,4,1,4,0,3,5,5,0,0,2
14831,6,3,9,3,9,0,3,11,0,6,2,0,0,2,4,6,0,0,0
14832,7,1,5,2,1,1,3,9,1,4,2,9,2,3,3,2,0,0,1
14833,12,3,10,0,6,0,3,4,3,3,1,0,0,2,6,7,0,0,0
14834,6,0,3,2,0,0,2,7,2,1,0,0,0,2,9,8,1,1,1
14835,11,0,2,2,8,0,3,11,3,13,2,1,2,3,0,1,0,0,0
14836,8,1,11,2,0,0,2,5,1,3,3,0,0,2,8,8,1,1,2
14837,2,3,6,3,0,0,2,13,1,10,3,0,0,2,8,0,1,0,1
14838,4,2,3,0,0,0,2,5,3,7,3,10,1,3,7,2,0,0,1
14839,7,0,2,1,0,0,2,4,3,4,0,0,0,2,9,8,1,1,1
14840,11,1,5,0,9,0,3,6,2,10,0,0,0,2,4,6,0,0,0
14841,9,1,12,2,0,0,2,6,1,7,1,0,0,2,9,3,1,0,1
14842,12,0,12,3,0,0,2,10,2,9,3,0,0,2,0,9,0,1,0
14843,12,1,1,3,0,0,2,13,3,8,3,0,0,2,1,8,0,1,0
14844,5,1,6,3,0,0,2,7,2,1,3,0,0,2,1,8,0,1,0
14845,2,0,11,2,11,0,3,10,3,4,1,0,0,2,2,4,0,0,0
14846,10,2,5,3,6,1,3,8,1,9,0,0,0,2,1,7,0,0,0
14847,12,2,2,1,11,1,3,4,3,10,1,0,0,2,2,4,0,0,0
14848,3,1,6,2,0,0,2,13,2,2,3,0,0,2,9,2,1,0,1
14849,4,0,9,2,3,3,3,9,3,3,0,5,0,3,6,7,0,0,0
14850,2,2,3,2,0,0,2,8,0,1,1,0,0,2,5,9,0,1,0
14851,12,3,7,0,0,0,2,5,2,8,3,1,2,3,7,4,0,0,1
14852,7,1,13,1,0,0,2,12,1,6,0,0,0,2,7,6,0,0,1
14853,4,2,9,1,0,0,2,8,2,10,0,0,0,2,3,8,0,1,0
14854,6,3,1,1,0,0,2,11,0,2,1,10,3,3,7,2,0,0,1
14855,7,0,1,0,0,0,2,11,3,13,1,0,0,2,8,0,1,0,1
14856,3,0,2,2,0,0,2,13,3,8,2,0,0,2,5,8,0,1,0
14857,5,3,9,3,11,1,3,4,0,3,2,0,0,2,4,7,0,0,0
14858,8,3,1,3,0,0,2,6,1,2,0,0,0,2,9,8,1,1,1
14859,8,1,5,0,7,1,3,8,0,6,2,9,0,3,0,3,0,0,0
14860,6,0,10,0,0,0,2,4,3,12,2,4,1,3,6,8,0,0,0
14861,13,0,5,2,12,0,3,7,3,10,1,0,0,2,5,7,0,0,0
14862,2,3,12,1,1,2,3,4,2,3,3,0,0,2,3,7,0,0,0
14863,13,2,5,2,2,1,3,9,1,3,1,2,2,3,7,4,0,0,1
14864,9,0,7,1,0,0,2,12,1,2,0,7,3,3,6,9,0,0,0
14865,6,3,3,3,0,0,2,11,1,10,1,0,0,2,9,0,1,0,1
14866,7,0,5,1,9,3,3,13,0,6,1,0,0,2,1,6,0,0,0
14867,7,2,5,3,0,0,2,9,2,11,3,0,0,2,2,9,0,1,0
14868,1,0,10,2,6,0,3,1,1,10,3,1,3,3,7,2,0,0,1
14869,11,2,12,3,10,0,3,8,1,4,0,8,3,3,0,0,0,0,2
14870,1,2,3,2,0,0,2,4,3,4,1,0,0,2,4,8,0,1,0
14871,2,3,5,0,0,0,2,12,2,12,0,4,2,3,7,4,0,0,1
14872,8,1,5,1,3,2,3,7,1,8,3,0,0,2,6,5,0,0,1
14873,4,2,6,1,1,2,3,12,1,13,2,2,0,3,1,2,0,0,0
14874,2,3,12,3,5,3,3,3,0,3,1,0,0,2,7,6,0,0,1
14875,10,1,4,3,0,0,2,8,0,10,3,0,0,2,4,8,0,1,0
14876,1,1,3,3,4,0,3,9,2,6,2,12,2,3,8,5,0,0,1
14877,12,0,13,1,13,0,3,9,0,7,3,0,0,2,0,6,0,0,0
14878,1,3,10,2,1,0,3,2,1,2,2,0,0,2,2,4,0,0,0
14879,4,1,5,0,0,0,2,7,2,8,2,0,0,2,9,5,1,0,1
14880,11,0,11,1,11,3,3,13,3,5,2,0,0,2,0,5,0,0,0
14881,1,0,3,2,4,0,3,12,1,10,3,6,1,3,8,6,0,0,1
14882,7,2,11,1,0,0,2,4,2,1,2,13,3,3,7,5,0,0,1
14883,12,0,3,0,7,3,3,4,3,9,0,8,3,3,0,1,0,0,0
14884,10,2,3,1,0,0,2,8,0,12,3,0,0,2,3,8,0,1,0
14885,12,2,11,3,10,0,3,2,0,8,1,5,0,3,0,5,0,0,0
14886,2,1,9,1,4,1,3,10,1,5,2,6,0,3,5,1,0,0,1
14887,1,3,2,2,11,2,3,5,3,6,2,9,3,3,3,0,0,0,1
14888,9,2,1,1,11,0,3,7,0,13,1,0,0,2,0,7,0,0,0
14889,7,1,13,1,0,0,2,11,1,7,2,0,0,2,7,7,0,0,2
14890,2,1,11,0,0,0,2,8,0,12,0,0,0,2,2,8,0,1,0
14891,2,3,9,1,5,0,3,4,0,10,2,1,3,3,6,5,0,0,1
14892,7,0,8,3,2,0,3,6,2,4,1,3,3,3,7,3,0,0,1
14893,5,2,13,0,5,3,3,3,1,11,3,12,2,3,0,3,0,0,0
14894,12,1,4,2,1,2,3,3,2,1,1,0,0,2,5,4,0,0,1
14895,9,2,4,3,0,0,2,10,3,9,3,0,0,2,3,9,0,1,0
14896,8,1,1,0,0,0,2,13,2,6,1,0,0,2,9,6,1,0,1
14897,8,2,7,3,0,0,2,9,0,10,0,0,0,2,5,9,0,1,0
14898,3,2,5,1,0,0,2,10,0,4,0,0,0,2,8,4,1,0,1
14899,8,2,4,1,0,0,2,10,3,9,2,0,0,2,2,9,0,1,0
14900,5,2,1,2,0,0,2,9,0,8,1,0,0,2,6,7,0,0,0
14901,2,2,13,0,3,1,3,5,0,13,2,0,0,2,5,5,0,0,2
14902,2,3,13,1,6,3,3,13,3,1,1,8,0,3,8,9,0,0,0
14903,7,3,4,3,9,1,3,6,2,1,0,0,0,2,0,7,0,0,0
14904,7,2,12,0,0,0,2,7,1,8,3,11,2,3,7,5,0,0,1
14905,11,3,2,0,12,1,3,2,1,5,3,0,0,2,2,7,0,0,0
14906,11,0,11,1,10,2,3,4,2,3,0,0,0,2,0,7,0,0,0
14907,3,2,1,1,11,2,3,4,3,10,0,0,0,2,4,4,0,0,2
14908,3,3,8,1,7,2,3,9,2,1,0,8,3,3,8,8,0,0,2
14909,5,2,5,1,7,1,3,1,2,9,1,5,0,3,7,5,0,0,1
14910,3,0,7,3,9,3,3,5,3,9,0,0,0,2,9,4,0,0,1
14911,10,2,2,2,11,3,3,2,3,8,2,2,0,3,2,2,0,0,2
14912,4,2,6,1,13,0,3,4,1,13,3,0,0,2,0,4,0,0,0
14913,6,3,11,0,0,0,2,10,1,1,3,12,3,3,6,1,0,0,1
14914,8,0,6,0,6,2,3,10,3,7,0,0,0,2,0,7,0,0,0
14915,4,1,12,2,7,0,3,9,2,2,0,6,1,3,1,7,0,0,0
14916,13,2,1,3,0,0,2,8,3,10,1,0,0,2,1,8,0,1,0
14917,13,3,12,0,11,2,3,9,3,6,3,0,0,2,0,5,0,0,0
14918,1,2,8,0,0,0,2,4,2,13,0,0,0,2,9,4,1,0,1
14919,8,2,5,2,7,1,3,9,0,5,3,8,1,3,0,2,0,0,0
14920,12,1,5,1,0,0,2,1,0,7,3,0,0,2,5,8,0,1,0
14921,3,0,13,1,9,1,3,11,3,2,3,4,0,3,2,6,0,0,0
14922,3,1,2,1,0,0,2,6,0,3,3,0,0,2,5,9,0,1,0
14923,12,3,10,2,0,0,2,5,0,4,3,0,0,2,0,9,0,1,0
14924,11,2,6,3,0,0,2,2,2,7,3,0,0,2,6,9,0,1,0
14925,12,1,5,0,2,1,3,3,1,4,1,0,0,2,7,7,0,0,2
14926,8,1,11,0,0,0,2,11,1,4,3,0,0,2,8,4,1,0,1
14927,9,2,13,2,0,0,2,10,2,5,3,0,0,2,9,5,1,0,1
14928,4,0,2,0,0,0,2,13,0,3,3,6,0,3,6,9,0,0,0
14929,1,0,4,2,1,2,3,10,3,10,1,13,1,3,6,0,0,0,1
14930,2,3,8,2,5,2,3,10,0,7,0,0,0,2,5,7,0,0,0
14931,3,0,13,3,8,0,3,7,1,9,1,0,0,2,1,6,0,0,0
14932,1,1,6,1,0,0,2,12,2,12,0,9,0,3,7,9,0,0,0
14933,2,1,3,3,9,0,3,5,1,11,3,0,0,2,4,5,0,0,0
14934,5,2,4,2,0,0,2,3,1,7,0,0,0,2,9,0,1,0,1
14935,13,0,12,3,6,3,3,6,0,5,0,12,2,3,6,1,0,0,1
14936,1,1,8,3,0,0,2,11,1,2,0,0,0,2,9,2,1,0,1
14937,8,0,3,2,8,1,3,7,1,7,3,0,0,2,9,4,0,0,1
14938,10,3,4,0,10,1,3,6,2,10,2,0,0,2,4,6,0,0,0
14939,2,2,10,0,4,1,3,13,1,5,3,9,3,3,6,4,0,0,1
14940,1,2,12,1,0,0,2,8,2,13,2,0,0,2,1,8,0,1,0
14941,9,1,11,2,0,0,2,2,3,13,3,0,0,2,9,2,1,0,1
14942,11,0,6,1,0,0,2,12,0,7,3,0,0,2,6,7,0,0,0
14943,9,3,6,3,3,3,3,11,2,10,0,13,0,3,8,0,0,0,1
14944,1,0,6,0,0,0,2,4,2,5,1,0,0,2,7,9,0,1,0
14945,9,1,5,0,7,0,3,1,2,13,1,7,1,3,1,8,0,0,0
14946,3,2,13,3,6,2,3,11,1,13,2,5,2,3,9,5,0,0,1
14947,8,2,8,0,0,0,2,3,1,10,3,8,3,3,6,1,0,0,1
14948,2,1,8,1,2,3,3,10,1,1,3,9,2,3,2,0,0,0,1
14949,1,1,9,0,5,3,3,10,2,12,1,4,3,3,5,4,0,0,1
14950,5,0,8,2,0,0,2,1,3,8,1,0,0,2,3,9,0,1,0
14951,7,2,11,0,0,0,2,9,3,11,3,0,0,2,7,9,0,1,0
14952,2,2,2,3,6,1,3,3,0,12,2,13,1,3,0,3,0,0,0
14953,1,1,3,3,2,1,3,1,2,13,3,11,1,3,6,1,0,0,1
14954,5,2,9,1,12,3,3,13,0,6,3,0,0,2,4,6,0,0,0
14955,9,0,4,1,10,0,3,11,2,10,3,3,2,3,3,3,0,0,2
14956,5,1,2,0,0,0,2,4,2,6,2,13,2,3,7,0,0,0,1
14957,7,3,7,0,3,1,3,12,0,12,1,7,1,3,7,7,0,0,2
14958,8,3,6,0,0,0,2,4,3,4,0,0,0,2,4,8,0,1,0
14959,11,2,7,1,0,0,2,7,3,9,1,0,0,2,7,6,0,0,1
14960,13,1,12,3,9,0,3,6,2,13,3,0,0,2,9,6,0,0,1
14961,1,3,11,0,3,1,3,10,1,6,1,0,0,2,4,6,0,0,0
14962,2,3,8,3,0,0,2,4,3,5,0,0,0,2,0,9,0,1,0
14963,9,2,7,2,0,0,2,13,0,8,0,0,0,2,6,8,0,1,0
14964,10,3,3,0,5,2,3,1,1,12,2,4,0,3,8,5,0,0,1
14965,3,3,6,0,0,0,2,7,0,10,2,0,0,2,9,7,1,0,1
14966,12,1,13,2,5,3,3,8,1,9,3,0,0,2,5,7,0,0,0
14967,1,2,2,1,2,2,3,4,1,2,0,0,0,2,5,6,0,0,0
14968,1,0,11,3,0,0,2,3,2,6,3,0,0,2,1,9,0,1,0
14969,1,3,2,1,11,3,3,7,1,13,0,0,0,2,3,7,0,0,0
14970,2,3,5,0,0,0,2,13,3,9,2,0,0,2,7,9,0,1,0
14971,11,0,1,2,0,0,2,10,2,8,0,0,0,2,1,8,0,1,0
14972,3,0,5,1,0,0,2,12,1,9,1,0,0,2,8,9,1,1,0
14973,7,0,5,2,3,3,3,2,0,4,2,0,0,2,5,6,0,0,0
14974,2,2,1,0,4,1,3,8,2,9,0,0,0,2,7,7,0,0,2
14975,12,2,12,0,1,1,3,8,1,6,2,0,0,2,1,4,0,0,0
14976,13,1,3,1,6,3,3,11,1,4,3,9,3,3,9,3,0,0,1
14977,10,3,3,2,6,0,3,7,2,12,3,0,0,2,9,7,0,0,1
14978,2,3,9,2,0,0,2,2,1,7,2,0,0,2,1,9,0,1,0
14979,1,1,12,1,5,0,3,11,0,7,1,0,0,2,6,7,0,0,0
14980,3,2,5,1,0,0,2,3,1,13,2,0,0,2,8,3,1,0,1
14981,11,2,10,1,5,2,3,9,3,7,3,0,0,2,5,6,0,0,0
14982,8,3,11,3,0,0,2,6,3,4,3,0,0,2,8,0,1,0,1
14983,7,0,11,1,0,0,2,10,0,8,1,0,0,2,7,8,0,1,0
14984,4,1,9,1,0,0,2,10,3,8,0,0,0,2,3,8,0,1,0
14985,4,2,12,3,12,0,3,10,2,6,1,0,0,2,4,6,0,0,0
14986,3,0,1,0,13,0,3,12,2,6,2,0,0,2,4,6,0,0,0
14987,13,3,6,0,0,0,2,2,2,3,3,1,2,3,6,6,0,0,2
14988,11,0,1,1,0,0,2,7,3,2,2,0,0,2,1,9,0,1,0
14989,9,2,11,3,0,0,2,5,0,5,2,0,0,2,9,0,1,0,1
14990,8,0,12,3,0,0,2,9,1,6,2,0,0,2,8,5,1,0,1
14991,1,3,8,2,0,0,2,10,2,7,0,0,0,2,9,7,1,0,1
14992,6,3,3,3,0,0,2,8,1,1,2,0,0,2,9,9,1,1,2
14993,12,0,11,1,7,1,3,3,1,13,2,12,1,3,7,3,0,0,1
14994,13,3,4,1,8,3,3,2,1,1,0,0,0,2,2,3,0,0,0
14995,2,3,3,0,10,0,3,13,0,2,0,10,3,3,5,2,0,0,1
14996,12,2,6,0,0,0,2,3,2,11,2,4,0,3,6,7,0,0,0
14997,6,1,9,3,4,2,3,4,3,10,1,9,0,3,9,3,0,0,1
14998,13,2,9,0,0,0,2,8,2,12,1,0,0,2,9,8,1,1,1
14999,3,2,4,0,0,0,2,5,2,2,3,0,0,2,7,7,0,0,2
15000,10,1,1,3,0,0,2,11,2,8,1,0,0,2,1,8,0,1,0
15001,4,3,8,0,13,0,3,3,3,10,3,7,0,3,2,0,0,0,1
15002,1,0,11,0,0,0,2,3,0,6,0,0,0,2,1,9,0,1,0
15003,1,2,12,2,7,3,3,12,0,6,3,4,2,3,8,0,0,0,1
15004,5,1,9,1,5,0,3,8,3,3,1,13,1,3,9,1,0,0,1
15005,5,3,12,3,13,3,3,6,2,7,2,2,0,3,5,5,0,0,2
15006,1,1,7,1,0,0,2,9,2,2,1,0,0,2,8,1,1,0,1
15007,2,3,1,1,9,0,3,7,1,7,3,0,0,2,2,4,0,0,0
15008,10,0,5,0,6,2,3,6,1,1,0,0,0,2,1,7,0,0,0
15009,12,1,9,1,0,0,2,2,1,2,2,0,0,2,9,4,1,0,1
15010,7,2,9,2,0,0,2,13,3,6,0,0,0,2,6,6,0,0,2
15011,3,0,3,1,0,0,2,12,2,5,3,8,2,3,6,3,0,0,1
15012,7,0,3,2,5,1,3,11,2,11,0,9,3,3,5,9,0,0,0
15013,1,3,8,1,0,0,2,4,1,8,3,0,0,2,9,2,1,0,1
15014,13,0,10,2,10,1,3,11,3,6,3,0,0,2,0,6,0,0,0
15015,12,3,1,2,4,2,3,4,3,10,3,3,3,3,5,7,0,0,0
15016,1,2,13,1,8,1,3,10,1,13,0,11,2,3,9,0,0,0,1
15017,2,1,10,0,13,2,3,7,3,8,2,0,0,2,2,5,0,0,0
15018,5,1,7,2,8,3,3,9,0,4,2,0,0,2,0,3,0,0,0
15019,5,0,11,1,4,1,3,1,3,4,0,3,3,3,9,8,0,0,1
15020,5,2,9,2,0,0,2,1,0,7,0,0,0,2,4,8,0,1,0
15021,10,3,11,0,12,0,3,2,2,4,3,0,0,2,0,6,0,0,0
15022,6,3,12,1,0,0,2,12,3,8,0,0,0,2,6,8,0,1,0
15023,6,2,5,3,12,2,3,2,0,9,3,9,1,3,1,0,0,0,1
15024,10,2,6,0,0,0,2,3,1,3,2,0,0,2,6,6,0,0,2
15025,1,1,5,2,0,0,2,10,2,8,0,0,0,2,6,8,0,1,0
15026,10,0,7,2,0,0,2,7,1,8,1,1,0,3,7,6,0,0,1
15027,13,3,13,1,0,0,2,3,2,5,1,0,0,2,0,8,0,1,0
15028,11,2,6,2,0,0,2,2,2,1,3,10,1,3,6,3,0,0,1
15029,8,2,5,0,8,3,3,7,0,13,0,0,0,2,1,7,0,0,0
15030,12,1,5,3,4,3,3,9,2,3,1,9,1,3,9,1,0,0,1
15031,10,3,2,3,9,3,3,11,3,4,0,0,0,2,1,4,0,0,0
15032,2,1,12,3,12,0,3,1,2,2,0,6,1,3,2,9,0,0,0
15033,7,3,12,2,0,0,2,3,3,6,3,0,0,2,7,9,0,1,0
15034,8,2,8,1,0,0,2,3,0,9,0,1,0,3,6,3,0,0,1
15035,6,1,12,1,0,0,2,10,1,6,0,0,0,2,6,6,0,0,2
15036,12,2,2,3,2,1,3,10,2,4,0,6,2,3,4,0,0,0,1
15037,11,3,2,0,8,3,3,11,0,5,3,0,0,2,0,5,0,0,0
15038,12,0,11,1,0,0,2,4,1,4,3,0,0,2,0,8,0,1,0
15039,13,1,5,2,7,1,3,1,2,10,0,1,1,3,2,2,0,0,2
15040,10,3,3,3,6,3,3,11,2,13,0,9,2,3,9,9,0,0,2
15041,13,3,8,0,0,0,2,13,2,3,2,0,0,2,8,3,1,0,1
15042,7,0,4,2,9,3,3,3,1,12,3,1,3,3,0,4,0,0,0
15043,7,0,8,2,0,0,2,11,3,8,1,0,0,2,5,8,0,1,0
15044,5,2,7,1,0,0,2,9,3,10,1,0,0,2,2,9,0,1,0
15045,8,0,3,2,2,1,3,9,2,1,2,4,2,3,3,4,0,0,0
15046,9,0,3,3,6,0,3,12,3,2,2,4,3,3,8,6,0,0,1
15047,3,0,10,3,4,1,3,5,1,13,2,1,3,3,7,6,0,0,1
15048,4,0,1,1,13,0,3,11,2,13,3,13,1,3,5,0,0,0,1
15049,12,0,9,1,0,0,2,10,0,5,0,0,0,2,9,5,1,0,1
15050,11,0,1,0,0,0,2,12,1,8,3,0,0,2,1,8,0,1,0
15051,12,2,2,3,7,2,3,10,2,6,3,5,3,3,9,1,0,0,1
15052,6,1,12,0,0,0,2,10,1,5,0,3,0,3,6,8,0,0,0
15053,9,3,10,3,0,0,2,9,2,11,3,0,0,2,9,9,1,1,2
15054,7,0,11,1,0,0,2,8,0,12,2,0,0,2,7,8,0,1,0
15055,6,2,6,3,9,1,3,13,1,3,3,5,1,3,1,8,0,0,0
15056,8,1,1,1,0,0,2,12,3,8,3,0,0,2,9,8,1,1,1
15057,4,0,4,1,0,0,2,4,3,1,0,0,0,2,8,5,1,0,1
15058,7,2,4,2,5,3,3,1,3,13,3,2,3,3,6,3,0,0,1
15059,8,2,2,2,7,3,3,7,1,11,0,0,0,2,7,7,0,0,2
15060,5,2,2,0,0,0,2,3,1,13,2,10,2,3,7,3,0,0,1
15061,7,3,8,0,6,2,3,5,1,5,0,2,2,3,1,2,0,0,0
15062,13,2,7,1,0,0,2,13,3,11,2,9,1,3,7,9,0,0,0
15063,2,1,10,1,1,1,3,5,2,9,3,0,0,2,3,4,0,0,0
15064,1,0,6,0,0,0,2,8,2,10,0,0,0,2,7,8,0,1,0
15065,1,2,10,3,8,3,3,6,3,12,3,0,0,2,9,6,0,0,1
15066,13,0,8,1,0,0,2,5,3,2,0,0,0,2,8,7,1,0,1
15067,7,2,3,2,11,0,3,1,3,12,2,4,3,3,0,5,0,0,0
15068,2,3,6,1,0,0,2,11,3,13,1,0,0,2,8,0,1,0,1
15069,4,0,9,2,3,3,3,12,1,11,1,3,0,3,6,3,0,0,1
15070,13,1,1,3,2,3,3,7,2,6,2,3,2,3,3,6,0,0,0
15071,11,2,8,0,0,0,2,2,2,10,2,0,0,2,8,2,1,0,1
15072,7,3,9,2,0,0,2,8,2,13,3,0,0,2,6,8,0,1,0
15073,9,3,9,0,0,0,2,10,1,9,1,0,0,2,8,9,1,1,0
15074,3,3,1,2,7,0,3,13,0,4,3,1,1,3,1,5,0,0,0
15075,5,0,12,1,3,0,3,12,2,12,3,10,3,3,8,0,0,0,1
